Reaction #,Prod_Smiles,ArX_Smiles,Acid_Smiles,CAD Yield
2921,Cn1nc(C(=O)N2CCC(c3cn4ccnc4cn3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cn2ccnc2cn1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,24.2
2922,Cc1cn[nH]c1-c1ccc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)cc1,Cc1cn[nH]c1-c1ccc(Br)cc1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,41.0
2923,Cn1nc(C(=O)N2CCC(c3cnc(C(F)(F)F)nc3)CC2)c2c1CCN(C(=O)C1CC1)C2,FC(F)(F)c1ncc(Br)cn1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,17.2
2924,Cn1nc(C(=O)N2CCC(c3cccc4[nH]cnc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cccc2[nH]cnc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,28.3
2925,CCCc1cc(NC(=O)OC(C)(C)C)c2cc(C3CCN(C(=O)c4nn(C)c5c4CN(C(=O)C4CC4)CC5)CC3)ccc2n1,CCCc1cc(NC(=O)OC(C)(C)C)c2cc(Br)ccc2n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,27.9
2926,CCOC(=O)c1coc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)n1,CCOC(=O)c1coc(Br)n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2927,Cc1c(Cl)cc(Cl)cc1C1CCN(C(=O)c2nn(C)c3c2CN(C(=O)C2CC2)CC3)CC1,Cc1c(Cl)cc(Cl)cc1Br,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2928,CC(C)NC(=O)c1ccc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)cn1,CC(C)NC(=O)c1ccc(Br)cn1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2929,Cn1nc(C(=O)N2CCC(c3ccc(C(=O)NCc4ccccc4)nc3)CC2)c2c1CCN(C(=O)C1CC1)C2,O=C(NCc1ccccc1)c1ccc(Br)cn1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,11.0
2930,C=CCc1ccc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)c(F)c1,C=CCc1ccc(Br)c(F)c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.9
2931,Cn1nc(C(=O)N2CCC(c3cnn(-c4ncccn4)c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cnn(-c2ncccn2)c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,17.2
2932,Cc1cc(F)cnc1C1CCN(C(=O)c2nn(C)c3c2CN(C(=O)C2CC2)CC3)CC1,Cc1cc(F)cnc1Br,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,48.4
2933,Cn1nc(C(=O)N2CCC(c3ccc(SC(C)(C)C(=O)OC(C)(C)C)cc3)CC2)c2c1CCN(C(=O)C1CC1)C2,CC(C)(C)OC(=O)C(C)(C)Sc1ccc(Br)cc1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2934,Cn1nc(C(=O)N2CCC(c3ccc(-n4cnnc4)nc3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1ccc(-n2cnnc2)nc1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,28.4
2935,Cn1nc(C(=O)N2CCC(c3ccc(CS(=O)(=O)N4CCCC4)cc3)CC2)c2c1CCN(C(=O)C1CC1)C2,O=S(=O)(Cc1ccc(Br)cc1)N1CCCC1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,29.7
2936,Cn1nc(C(=O)N2CCC(c3ccc4c(c3)ncn4C)CC2)c2c1CCN(C(=O)C1CC1)C2,Cn1cnc2cc(Br)ccc21,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,67.8
2937,Cn1nc(C(=O)N2CCC(c3ccc4c(c3)NC(=O)CC4)CC2)c2c1CCN(C(=O)C1CC1)C2,O=C1CCc2ccc(Br)cc2N1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,29.9
2938,Cn1nc(C(=O)N2CCC(c3c[nH]c4nc(Cl)ncc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Clc1ncc2c(Br)c[nH]c2n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,4.9
2939,Cn1nc(C(=O)N2CCC(c3ccc(N4CCCC4=O)c(F)c3)CC2)c2c1CCN(C(=O)C1CC1)C2,O=C1CCCN1c1ccc(Br)cc1F,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,40.9
2940,COC(=O)CCc1ccc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)cc1,COC(=O)CCc1ccc(Br)cc1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,15.9
2941,Cn1nc(C(=O)N2CCC(c3ccc4c(c3)oc3ccccc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1ccc2c(c1)oc1ccccc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,21.7
2942,COc1ccc(Cn2cnc3cc(C4CCN(C(=O)c5nn(C)c6c5CN(C(=O)C5CC5)CC6)CC4)ccc32)cc1,COc1ccc(Cn2cnc3cc(Br)ccc32)cc1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,66.6
2943,Cn1nc(C(=O)N2CCC(c3cnc4nncn4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cnc2nncn2c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,15.7
2944,Cn1nc(C(=O)N2CCC(c3ccnc(N)n3)CC2)c2c1CCN(C(=O)C1CC1)C2,Nc1nccc(Br)n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,52.4
2945,Cn1nc(C(=O)N2CCC(c3ccc4nc(O)cnc4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Oc1cnc2cc(Br)ccc2n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.6
2946,CCOC(=O)c1cnn2cc(C3CCN(C(=O)c4nn(C)c5c4CN(C(=O)C4CC4)CC5)CC3)cnc12,CCOC(=O)c1cnn2cc(Br)cnc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,1.2
2947,Cn1cc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)nn1,Cn1cc(Br)nn1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,15.5
2948,Cn1nc(C(=O)N2CCC(c3ncnc4ccccc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1ncnc2ccccc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.3
2949,Cn1nc(C(=O)N2CCC(c3cccc4ncncc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cccc2ncncc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.3
2950,Cn1nc(C(=O)N2CCC(c3ccn4nccc4n3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1ccn2nccc2n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,5.9
2951,Cn1nc(C(=O)N2CCC(c3cc(Cl)c4[nH]ncc4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Clc1cc(Br)cc2cn[nH]c12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,3.4
2952,CCOC(=O)c1nc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)cs1,CCOC(=O)c1nc(Br)cs1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,1.2
2953,COC(=O)c1ccc2[nH]nc(C3CCN(C(=O)c4nn(C)c5c4CN(C(=O)C4CC4)CC5)CC3)c2c1,COC(=O)c1ccc2[nH]nc(Br)c2c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,7.4
2954,Cn1nc(C(=O)N2CCC(c3csc4cnccc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1csc2cnccc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,39.9
2955,CC(=O)Nc1ncc(F)cc1C1CCN(C(=O)c2nn(C)c3c2CN(C(=O)C2CC2)CC3)CC1,CC(=O)Nc1ncc(F)cc1Br,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,8.9
2956,Cn1nc(C(=O)N2CCC(c3nc(CO)co3)CC2)c2c1CCN(C(=O)C1CC1)C2,OCc1coc(Br)n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2957,Cn1nc(C(=O)N2CCC(c3ccccc3C3CC3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1ccccc1C1CC1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,7.6
2958,Cn1nc(C(=O)N2CCC(c3ccc(B4OC(C)(C)C(C)(C)O4)cc3)CC2)c2c1CCN(C(=O)C1CC1)C2,CC1(C)OB(c2ccc(Br)cc2)OC1(C)C,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,20.9
2959,Cn1nc(C(=O)N2CCC(c3ccc4nc(C(F)(F)F)sc4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,FC(F)(F)c1nc2ccc(Br)cc2s1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,5.3
2960,Cn1nc(C(=O)N2CCC(c3cccc(-c4ncc(N)cn4)c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Nc1cnc(-c2cccc(Br)c2)nc1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2961,Cn1nc(C(=O)N2CCC(c3ccc4sc(C#N)cc4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,N#Cc1cc2cc(Br)ccc2s1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,7.1
2962,Cc1nc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)sc1C,Cc1nc(Br)sc1C,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,18.8
2963,Cn1nc(C(=O)N2CCC(c3ccc(C(F)(F)F)c4cccnc34)CC2)c2c1CCN(C(=O)C1CC1)C2,FC(F)(F)c1ccc(Br)c2ncccc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2964,CCOC(=O)c1cc2ccc(C3CCN(C(=O)c4nn(C)c5c4CN(C(=O)C4CC4)CC5)CC3)nc2[nH]1,CCOC(=O)c1cc2ccc(Br)nc2[nH]1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2965,Cn1nc(C(=O)N2CCC(c3cnc4c(Cl)ncnc4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Clc1ncnc2cc(Br)cnc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2966,Cn1nc(C(=O)N2CCC(c3ccc4ccc5ncc(Cl)cc5c(=O)c4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,O=c1c2cc(Br)ccc2ccc2ncc(Cl)cc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2967,COc1nccc(N)c1C1CCN(C(=O)c2nn(C)c3c2CN(C(=O)C2CC2)CC3)CC1,COc1nccc(N)c1Br,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2968,Cc1cc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)cnc1C,Cc1cc(Br)cnc1C,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,34.1
2969,Cn1nc(C(=O)N2CCC(c3cccc4cc(O)ncc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Oc1cc2cccc(Br)c2cn1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,1.9
2970,Cn1nc(C(=O)N2CCC(c3cc(C(C)(C)C)cc4cccnc34)CC2)c2c1CCN(C(=O)C1CC1)C2,CC(C)(C)c1cc(Br)c2ncccc2c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,33.5
2971,Cn1nc(C(=O)N2CCC(c3cncc4[nH]ccc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cncc2[nH]ccc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,51.7
2972,COc1ccc2cc(C3CCN(C(=O)c4nn(C)c5c4CN(C(=O)C4CC4)CC5)CC3)ccc2n1,COc1ccc2cc(Br)ccc2n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,22.0
2973,Cn1nc(C(=O)N2CCC(c3ccc(C(F)(F)F)c4cc[nH]c34)CC2)c2c1CCN(C(=O)C1CC1)C2,FC(F)(F)c1ccc(Br)c2[nH]ccc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,4.8
2974,Cn1nc(C(=O)N2CCC(c3ccc(C4CC(=O)N4)cc3)CC2)c2c1CCN(C(=O)C1CC1)C2,O=C1CC(c2ccc(Br)cc2)N1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,48.4
2975,Cn1nc(C(=O)N2CCC(c3cccc4cncnc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cccc2cncnc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,24.8
2976,Cn1nc(C(=O)N2CCC(c3ccnc4cccnc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1ccnc2cccnc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,1.7
2977,Cn1nc(C(=O)N2CCC(c3cnc4cccnc4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cnc2cccnc2c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,3.0
2978,Cn1nc(C(=O)N2CCC(c3ccc4c(c3)C(C)(C)C(=O)N4)CC2)c2c1CCN(C(=O)C1CC1)C2,CC1(C)C(=O)Nc2ccc(Br)cc21,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,20.3
2979,Cn1nc(C(=O)N2CCC(c3cc[nH]n3)CC2)c2c1CCN(C(=O)C1CC1)C2,Ic1cc[nH]n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,9.1
2980,Cn1nc(C(=O)N2CCC(c3ccc4c(c3)CN(C(=O)OC(C)(C)C)CCO4)CC2)c2c1CCN(C(=O)C1CC1)C2,CC(C)(C)OC(=O)N1CCOc2ccc(Br)cc2C1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,18.6
2981,Cn1nc(C(=O)N2CCC(c3cccn4cc(C(=O)O)nc34)CC2)c2c1CCN(C(=O)C1CC1)C2,O=C(O)c1cn2cccc(Br)c2n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.1
2982,Cn1nc(C(=O)N2CCC(c3ccc4c(O)cc(=O)oc4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,O=c1cc(O)c2ccc(Br)cc2o1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2983,Cn1nc(C(=O)N2CCC(c3ccc4nc(C(F)(F)F)nn4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,FC(F)(F)c1nc2ccc(Br)cn2n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,15.4
2984,Cc1nc2cccc(C3CCN(C(=O)c4nn(C)c5c4CN(C(=O)C4CC4)CC5)CC3)n2n1,Cc1nc2cccc(Br)n2n1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2985,Cn1nc(C(=O)N2CCC(c3ccc4onc(Cl)c4c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Clc1noc2ccc(Br)cc12,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2986,Cn1nc(C(=O)N2CCC(c3cnsn3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cnsn1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2987,Cn1nc(C(=O)N2CCC(c3ccc4c(c3)CC(O)C4)CC2)c2c1CCN(C(=O)C1CC1)C2,OC1Cc2ccc(Br)cc2C1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,39.5
2988,[2H]c1nc(C2CCN(C(=O)c3nn(C)c4c3CN(C(=O)C3CC3)CC4)CC2)cs1,[2H]c1nc(Br)cs1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2989,Cn1nc(C(=O)N2CCC(c3cccc(CS(N)(=O)=O)c3)CC2)c2c1CCN(C(=O)C1CC1)C2,NS(=O)(=O)Cc1cccc(Br)c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,59.0
2990,Cn1nc(C(=O)N2CCC(c3cnn(-c4ccncc4)c3)CC2)c2c1CCN(C(=O)C1CC1)C2,Brc1cnn(-c2ccncc2)c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,39.2
2991,COC(=O)c1nc2cccc(C3CCN(C(=O)c4nn(C)c5c4CN(C(=O)C4CC4)CC5)CC3)c2s1,COC(=O)c1nc2cccc(Br)c2s1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2992,COC(=O)c1cnc2[nH]cc(C3CCN(C(=O)c4nn(C)c5c4CN(C(=O)C4CC4)CC5)CC3)c2c1,COC(=O)c1cnc2[nH]cc(Br)c2c1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.8
2993,Cn1nc(C(=O)N2CCC(c3cccc4c3CCCCC4=O)CC2)c2c1CCN(C(=O)C1CC1)C2,O=C1CCCCc2c(Br)cccc21,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,1.8
2994,Cn1nc(C(=O)N2CCC(c3n[nH]c4cnc(Cl)cc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Clc1cc2c(Br)n[nH]c2cn1,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
2995,Cn1nc(C(=O)N2CCC(c3cncc(F)c3N)CC2)c2c1CCN(C(=O)C1CC1)C2,Nc1c(F)cncc1Br,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,1.5
2996,Cn1nc(C(=O)N2CCC(c3c(O)ccc4cccnc34)CC2)c2c1CCN(C(=O)C1CC1)C2,Oc1ccc2cccnc2c1Br,Cn1nc(C(=O)N2CCC(C(=O)O)CC2)c2c1CCN(C(=O)C1CC1)C2,0.0
